sentence_id,Personne,sentence
1360657,Poubelle,"» 
 136 
 
 
38 
 ANNEXES  
 
Annexe 1  : Composition du groupe de travail  
 
Régis Aubry (rapporteur)  
Gilles Adda  
Claude De lpuech  
Florence Gruat  
Claude Kirchner  
Karine Lefeuvre (rapporteure)  
Martine Le Friant  
Florian Maltis ( Personne extérieure invitée ) 
Francis Puech  
Hubert Stéphan ( Personne extérieure invi tée ) 
 
Accompagnement à la rédaction  : Louise Bacquet  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  
 136 
 
 
39 
 Annexe 2  : Liste des personnes auditionnées  
 
Anne Caron -Deglise , Avocate générale près la Cour de cassation, autrice du Rapport 
de mission interministérielle sur «  l’évolution de la protection juridique des personnes  : reconnaître, soutenir et protéger les personnes les plus vulnérables  »112 ; 
Dr Michel David , psychiatre, Président de la Fédération française de psychiatrie  ; 
Emmanuel Didier , sociologue, chargé de recherche au CNRS, membre du Centre 
Maurice Halbwachs, membre du CCNE  ; 
Pierre Gouabault , directeu r d’EHPADs publics, Loire et Cher  ; 
Fabrice Gzil , philosophe, responsable des réseaux à l’Espace éthique Île -deFrance, 
Espace national de réflexion éthique sur les maladies neurodégénératives, membre 
du CCNE  ;  
Muriel Fabre -Magnan , Professeure de droit pr ivé, Université de Paris 1 Panthéon -
Sorbonne, UMR de droit comparé de Paris  ;  
Séverine Laboue , Directrice générale du Centre hospitalier de Loos -Haubourdin, 
Haut de France  ; 
Lionel Naccache , neurologue à la Pitié -Salpêtrière (APHP), chercheur à l’Institut  du 
cerveau, membre du CCNE  ;  
Dr Marie -Jeanne Richard , Présidente de l’UNAFAM  ;  
Elèves directeurs de l’Ecole des hautes études en santé publique  (EHESP) dans le 
cadre d’un travail mené sur  « le consentement des personnes âgées vulnérables en 
2020 à l’aun e de la crise de la Covid 19  : Enjeux éthiques et juridiques en établissement médico -social  » (module interprofessionnel)  : Antoine Bolmont (référent), 
Barbara Bourgès, Chrystèle Dalby, Wendy Eriana, Hélène Freuchet, Loïs Giraud, 
Géraldine Hézard, Morgan M orel, Basile Rousseau, Christine Saugis."
630382,Individu ou sujet,"p our une analyse des facteurs qui ont conduit à une modification de l'attitude
médicale face à l'émergence du phénomène massif de la prise en charge de personnes en
fin de vie, Ordre National des Médecins  , Déontologie médicale et soins palliatifs, 1996, 31
p.[20]
(12)La question de l'attitude à avoir face aux nouveaunés en état de détresse présente, au
plan éthique, des particularités qui seront traitées par le CCNE dans un autre rapport
distinct de celuici."
380011,Genre/espèce humaine,"Instruit par les chercheurs qu'il a
entendus, il rappelle qu'une étude sur l'être humain ne doit pas être l'occasion de
manipulation ni de discrimination, et que la chaîne du secret professionnel doit être sans
faille."
1380402,Corps humain,"Néanmoins, le choix du pragmatisme est fait par cette Commission en proposant un 
encadrement éthique de ces pratiques potentielles : « Or, la Loi f édérale canadienne 
sur la procr éation assist ée interdit toute modification g énétique potentiellement 
transmissible chez l ’humain, c ’està-dire toute modification g énétique de cellules 
germinales et d ’embryons pr écoces."
770060,Individu ou sujet,"Elles constituent progressivement un
bien qui se détache de la personne qui a fourni un élément de son corps et
qui ne vaut que par l’usage commun que le progrès a rendu possible."
1020295,Individu ou sujet,"Le manque, en France, de place dans des structures adaptées pour les personnes adultes atteintes de syndrome autistique aboutit au fait que les                                                 17 JP Stroubant, C Prieur."
870501,Personne à protéger,"Ainsi la notion même de nonassistance à personne en péril ne peut être invoquée de façon 
automatique pour permettre la réanimation d’un nouveauné à 21 semaines de grossesse ou 
pour effectuer systématiquement une trachéotomie chez l’insuffisant respiratoire en fin de vie."
20669,Individu ou sujet,"La recherche peut impliquer la collecte et la conservation de données concernant les
individus qui, si elles étaient révélées à des tiers, pourraient être cause de préjudice ou de
détresse."
870432,Personne relationnelle,"C’est une illusion de croire que la personne est en situation de maîtrise par rapport à la 
médecine contemporaine."
820441,Personne à protéger,"Le traitement immunosuppresseur à vie fait passer la personne d’une situation de 
handicap majeur à celle d’un authentique risque vital."
1210163,Personne relationnelle,"La place dominante qu ’elle prend ou qu ’on lui assigne dans l ’accompagnement 
des personnes en fin de vie ou des personne s très vulnérables ne va pas entièrement de soi."
950096,Individu ou sujet,"La réduction 
d'une personne à des paramètres fragmentaires compo rte toujours des 
risques d’interprétation arbitraire et d'exclusion ; la création d'un 
carnet de santé contenant de telles informations es t de nature à 
favoriser cette stigmatisation."
1290689,Personne à protéger,"La question du secret médical et celle du respect de l’intimité des personnes sont 
aussi posées."
530170,Corps humain,"C'est l'analyse de ces pièces
fixées qui a permis la description des premiers stades du développement humain publiée en
1916, cette publication ayant servi de base aux ouvrages d'embryologie."
1370268,Sentiment humain,"Car offrir des soins à 
ceux qui souffrent est un respect élémentaire de la dignité humaine et avoir un accès 
                                                 
32 Les grandes cohortes de type «  Constances  » ou «  Elfe » ont cette vocation."
1360388,Sentiment humain,"Qu’est -ce qui 
témoigne du rapport à la vie d’une personne ?"
700197,Individu ou sujet,"Le CCNE s'était prononcé dans son avis 46 précité pour réaffirmer les particularités de ces
données qui sont à la fois des éléments constitutifs de l'individu en tant qu'être unique et
des éléments qui le relient à sa famille, passée, présente et à venir."
1310372,Personne à protéger,"A ce titre, nous formulons les cinq recommandations suivantes  : 
1) Il serait souhaitable qu’un comité de protection des personnes ( inspiré par le 
modèle des CPP) supervise ces expérimentations."
1210686,Personne à protéger,"Le Comité  souligne par ailleurs l’absolue nécessité d’une meilleure connaissance des 
« situations  limites  » dans lesquelles les malades ou leurs proches , ainsi que les 
professionnels de santé concernés  estimeraient que ni les soins palliatifs ni une sédation ne 
suffisent à rendre acceptables les derniers instants de la vie d ’une personne."
1270135,Individu ou sujet,"Cette situation contraint les dirigeants de ces centres à 
des choix difficiles entre des personnes appartenan t à des populations également en 
précarité devant pourtant, les unes et les autres, être convenablement mises à l’abri."
20582,Personne responsable et autonome,"Helsinki ll "" stipule (article 1, 9) que les sujets humains ne devront être utilisés dans la
recherche médicale que si l'on a obtenu leur "" consentement libre et éclairé "" après les avoir
informés de manière adéquate "" des objectifs, méthodes, bénéfices escomptés ainsi que des
risques potentiels "" de l'expérience et qu'ils sont libres de s'abstenir ou de revenir à tout
moment sur leur décision."
1260965,Individu ou sujet,"Des choix de société  
 
En France, le législateur a consacré des principes généraux liés à des choix éthiques et politiques  : 
réserver l’intervention médicale dans la procréation à des personnes relevant de situations 
pathologiques  en finançant cette intervention par la solidarité  nationale ; organiser la circulatio n des 
ressources biologiques humaines dans le cadre de la gratuité, de l’anonymat et du secteur public  ; 
donner à l’enfant né par AMP le cadre familial le plus habituel possible."
1120401,Corps humain,"Cette première cellule est, à elle seule, l’embryon humain."
540475,Genre/espèce humaine,"L'objet tout différent et profondément nouveau du présent document est la perspective d'un
éventuel clonage reproductif d'êtres humains, c'està-dire celle d' un véritable
bouleversement de la condition humaine ellemême , dont les implications dans l'ordre de
l'éthique et du droit apparaissent d'emblée sans commune mesure avec celles du clonage
non reproductif."
520002,Corps humain,"Il est
souhaitable de confirmer ces données pour l'homme et donc de disposer de prélèvements
de tissus et organes embryonnaires humains."
1430923,Individu ou sujet,"S’agissant de l’article  702 du FISA, elle juge qu’ il ne fait ressortir d’aucune manière 
l’existence de limitations à l’habilitation qu’il comporte pour la mise en œuvre des 
programmes de surveillance aux fins du renseignement extérieur, pas plus que l’existence 
de garanties pour des personnes non -américai nes potentiellement visées par ces 
programmes."
